party,year,score,orientation,counts,random_state
Christian Democratic Union-Christian Social Union,2009,0.2416107382550335,Right-wing,149,86
Party of Democratic Socialism,2005,0.2446808510638297,Left-wing,94,86
Social Democratic Party of Germany,2013,0.2121739130434782,Left-wing,575,86
The Left,2013,0.3039647577092511,Left-wing,227,86
Free Democratic Party,2017,0.2087378640776699,Right-wing,206,86
Pirates,2013,0.2647657841140529,Other,982,86
Alternative for Germany,2013,0.2727272727272727,Right-wing,154,87
Free Democratic Party,2002,0.273356401384083,Right-wing,578,87
The Left,2017,0.6373937677053825,Left-wing,353,87
Free Democratic Party,2017,0.2927981109799291,Right-wing,847,87
Social Democratic Party of Germany,2002,0.1917808219178082,Left-wing,219,87
Alliance‘90-Greens,2009,0.2476851851851851,Left-wing,432,87
Christian Democratic Union-Christian Social Union,2013,0.1768558951965065,Right-wing,458,87
The Left,2013,0.5159235668789809,Left-wing,157,87
Social Democratic Party of Germany,2013,0.2809187279151943,Left-wing,566,87
Party of Democratic Socialism,2005,0.1875,Left-wing,272,87
Christian Democratic Union-Christian Social Union,2017,0.1748878923766816,Right-wing,446,87
Social Democratic Party of Germany,2009,0.2262443438914027,Left-wing,221,87
The Left,2009,0.384012539184953,Left-wing,638,87
Social Democratic Party of Germany,2005,0.2,Left-wing,395,87
Alliance‘90-Greens,2005,0.1522988505747126,Left-wing,348,87
Free Democratic Party,2013,0.1954545454545454,Right-wing,220,87
Alliance‘90-Greens,2017,0.2301587301587301,Left-wing,252,87
Free Democratic Party,2009,0.2525252525252525,Right-wing,396,87
Christian Democratic Union-Christian Social Union,2005,0.1203007518796992,Right-wing,133,87
Party of Democratic Socialism,2002,0.2337662337662337,Left-wing,308,87
Christian Democratic Union-Christian Social Union,2002,0.2413793103448276,Right-wing,87,87
Christian Democratic Union-Christian Social Union,2009,0.1846153846153846,Right-wing,325,87
Alliance‘90-Greens,2002,0.2942857142857142,Left-wing,350,87
Free Democratic Party,2005,0.1993865030674846,Right-wing,326,87
Social Democratic Party of Germany,2017,0.1666666666666666,Left-wing,126,87
Alliance‘90-Greens,2013,0.1559633027522936,Left-wing,218,87
Alternative for Germany,2017,0.7857142857142857,Right-wing,14,87
Pirates,2013,0.2309859154929577,Other,710,87
Free Democratic Party,2009,0.3915343915343915,Right-wing,378,88
Free Democratic Party,2005,0.2933333333333333,Right-wing,375,88
Alliance‘90-Greens,2002,0.2914691943127962,Left-wing,422,88
Christian Democratic Union-Christian Social Union,2017,0.3541666666666667,Right-wing,288,88
Free Democratic Party,2002,0.2991202346041056,Right-wing,341,88
Party of Democratic Socialism,2002,0.2302405498281786,Left-wing,291,88
Alliance‘90-Greens,2009,0.2170212765957447,Left-wing,235,88
Social Democratic Party of Germany,2017,0.3080357142857143,Left-wing,896,88
Social Democratic Party of Germany,2013,0.2550335570469799,Left-wing,596,88
Alliance‘90-Greens,2013,0.2918454935622318,Left-wing,466,88
Christian Democratic Union-Christian Social Union,2002,0.4380952380952381,Right-wing,630,88
Social Democratic Party of Germany,2005,0.465648854961832,Left-wing,262,88
Alliance‘90-Greens,2017,0.2228571428571428,Left-wing,350,88
Alliance‘90-Greens,2005,0.2304526748971193,Left-wing,243,88
The Left,2009,0.4105839416058394,Left-wing,548,88
Social Democratic Party of Germany,2009,0.4013605442176871,Left-wing,147,88
Alternative for Germany,2013,0.4870466321243523,Right-wing,193,88
The Left,2013,0.4501216545012165,Left-wing,411,88
Christian Democratic Union-Christian Social Union,2013,0.2573529411764705,Right-wing,136,88
The Left,2017,0.3657718120805369,Left-wing,298,88
Christian Democratic Union-Christian Social Union,2009,0.2954545454545454,Right-wing,88,88
Christian Democratic Union-Christian Social Union,2005,0.238341968911917,Right-wing,386,88
Free Democratic Party,2017,0.3636363636363636,Right-wing,330,88
Alternative for Germany,2017,0.3693693693693693,Right-wing,222,88
Party of Democratic Socialism,2005,0.3567839195979899,Left-wing,199,88
Free Democratic Party,2013,0.1884816753926701,Right-wing,191,88
Social Democratic Party of Germany,2002,0.1666666666666666,Left-wing,12,88
Pirates,2013,0.3139240506329114,Other,395,88
Free Democratic Party,2013,0.2421746293245469,Right-wing,607,89
The Left,2017,0.2076502732240437,Left-wing,183,89
Alliance‘90-Greens,2005,0.3116591928251121,Left-wing,892,89
Free Democratic Party,2002,0.1741935483870967,Right-wing,465,89
Party of Democratic Socialism,2005,0.2602409638554216,Left-wing,415,89
Alternative for Germany,2017,0.3625954198473282,Right-wing,524,89
Social Democratic Party of Germany,2013,0.2575,Left-wing,400,89
Christian Democratic Union-Christian Social Union,2009,0.2664092664092664,Right-wing,259,89
Free Democratic Party,2005,0.2231404958677686,Right-wing,121,89
Alliance‘90-Greens,2002,0.2586206896551724,Left-wing,406,89
Party of Democratic Socialism,2002,0.3785900783289817,Left-wing,383,89
Free Democratic Party,2017,0.412087912087912,Right-wing,182,89
The Left,2013,0.4011799410029498,Left-wing,339,89
Social Democratic Party of Germany,2017,0.2280701754385964,Left-wing,285,89
Christian Democratic Union-Christian Social Union,2017,0.2072072072072072,Right-wing,222,89
Christian Democratic Union-Christian Social Union,2013,0.416243654822335,Right-wing,591,89
The Left,2009,0.651685393258427,Left-wing,356,89
Christian Democratic Union-Christian Social Union,2002,0.24,Right-wing,150,89
Social Democratic Party of Germany,2005,0.1696113074204947,Left-wing,283,89
Social Democratic Party of Germany,2002,0.4338842975206611,Left-wing,242,89
Social Democratic Party of Germany,2009,0.2671232876712329,Left-wing,292,89
Alliance‘90-Greens,2017,0.2317596566523605,Left-wing,233,89
Alternative for Germany,2013,0.4730077120822622,Right-wing,389,89
Free Democratic Party,2009,0.1969696969696969,Right-wing,132,89
Christian Democratic Union-Christian Social Union,2005,0.2371967654986523,Right-wing,371,89
Alliance‘90-Greens,2009,0.3298969072164948,Left-wing,97,89
Alliance‘90-Greens,2013,0.125,Left-wing,8,89
Pirates,2013,0.375,Other,752,89
Party of Democratic Socialism,2002,0.2296819787985865,Left-wing,283,90
Christian Democratic Union-Christian Social Union,2009,0.1521739130434782,Right-wing,276,90
Free Democratic Party,2005,0.2612826603325415,Right-wing,421,90
The Left,2017,0.5756676557863502,Left-wing,337,90
Alliance‘90-Greens,2002,0.1162420382165605,Left-wing,628,90
Christian Democratic Union-Christian Social Union,2005,0.182741116751269,Right-wing,394,90
Social Democratic Party of Germany,2009,0.1777777777777777,Left-wing,405,90
Social Democratic Party of Germany,2002,0.1773879142300194,Left-wing,513,90
Alliance‘90-Greens,2017,0.2609970674486803,Left-wing,341,90
Christian Democratic Union-Christian Social Union,2013,0.1975308641975308,Right-wing,324,90
Social Democratic Party of Germany,2013,0.2420749279538905,Left-wing,347,90
Social Democratic Party of Germany,2005,0.255,Left-wing,200,90
Christian Democratic Union-Christian Social Union,2002,0.2075471698113207,Right-wing,477,90
Christian Democratic Union-Christian Social Union,2017,0.2297872340425532,Right-wing,235,90
Alternative for Germany,2013,0.5166666666666667,Right-wing,240,90
Free Democratic Party,2009,0.1865168539325842,Right-wing,445,90
Alliance‘90-Greens,2005,0.1518386714116251,Left-wing,843,90
Free Democratic Party,2002,0.3208333333333333,Right-wing,240,90
Alliance‘90-Greens,2009,0.5144508670520231,Left-wing,346,90
Free Democratic Party,2017,0.1644736842105263,Right-wing,608,90
The Left,2009,0.3103448275862069,Left-wing,145,90
Social Democratic Party of Germany,2017,0.371859296482412,Left-wing,199,90
Alternative for Germany,2017,0.4680851063829787,Right-wing,188,90
The Left,2013,0.4621848739495798,Left-wing,119,90
Alliance‘90-Greens,2013,0.304054054054054,Left-wing,148,90
Free Democratic Party,2013,0.3440860215053763,Right-wing,93,90
Party of Democratic Socialism,2005,0.4444444444444444,Left-wing,9,90
Pirates,2013,0.2394195888754534,Other,827,90
Alliance‘90-Greens,2009,0.4071661237785016,Left-wing,307,91
Social Democratic Party of Germany,2002,0.2057971014492753,Left-wing,345,91
The Left,2013,0.4482758620689655,Left-wing,551,91
Social Democratic Party of Germany,2009,0.1928251121076233,Left-wing,223,91
Alliance‘90-Greens,2017,0.2664576802507837,Left-wing,638,91
Christian Democratic Union-Christian Social Union,2017,0.2863849765258216,Right-wing,426,91
The Left,2009,0.4285714285714285,Left-wing,273,91
Christian Democratic Union-Christian Social Union,2013,0.1569767441860465,Right-wing,344,91
Alliance‘90-Greens,2005,0.2403100775193798,Left-wing,387,91
Free Democratic Party,2013,0.1911111111111111,Right-wing,225,91
Alternative for Germany,2013,0.3592233009708738,Right-wing,309,91
Christian Democratic Union-Christian Social Union,2005,0.1812688821752265,Right-wing,331,91
Christian Democratic Union-Christian Social Union,2002,0.2203389830508474,Right-wing,295,91
Party of Democratic Socialism,2005,0.2857142857142857,Left-wing,112,91
Alliance‘90-Greens,2013,0.25,Left-wing,244,91
Christian Democratic Union-Christian Social Union,2009,0.2032085561497326,Right-wing,561,91
Free Democratic Party,2002,0.2123893805309734,Right-wing,226,91
Free Democratic Party,2017,0.2081218274111675,Right-wing,394,91
Free Democratic Party,2009,0.2991071428571428,Right-wing,224,91
Alliance‘90-Greens,2002,0.195505617977528,Left-wing,445,91
Free Democratic Party,2005,0.1581920903954802,Right-wing,354,91
Social Democratic Party of Germany,2013,0.1711229946524064,Left-wing,187,91
Social Democratic Party of Germany,2005,0.2014742014742014,Left-wing,407,91
Party of Democratic Socialism,2002,0.3,Left-wing,90,91
Social Democratic Party of Germany,2017,0.3082191780821918,Left-wing,146,91
The Left,2017,0.4015748031496063,Left-wing,127,91
Alternative for Germany,2017,0.125,Right-wing,8,91
Pirates,2013,0.3384879725085911,Other,2910,91
Social Democratic Party of Germany,2009,0.2,Left-wing,365,92
Alliance‘90-Greens,2005,0.2990654205607476,Left-wing,214,92
Christian Democratic Union-Christian Social Union,2013,0.1965174129353233,Right-wing,402,92
Social Democratic Party of Germany,2005,0.2641509433962264,Left-wing,212,92
Alliance‘90-Greens,2017,0.2631578947368421,Left-wing,456,92
Christian Democratic Union-Christian Social Union,2017,0.2060221870047543,Right-wing,631,92
Free Democratic Party,2002,0.1288659793814432,Right-wing,582,92
The Left,2013,0.3571428571428571,Left-wing,868,92
Social Democratic Party of Germany,2017,0.264,Left-wing,125,92
Free Democratic Party,2005,0.3206349206349206,Right-wing,315,92
Christian Democratic Union-Christian Social Union,2005,0.2476190476190476,Right-wing,315,92
Party of Democratic Socialism,2005,0.3039647577092511,Left-wing,454,92
Alliance‘90-Greens,2009,0.3441108545034642,Left-wing,433,92
Alliance‘90-Greens,2013,0.2679738562091503,Left-wing,306,92
Alliance‘90-Greens,2002,0.2945205479452055,Left-wing,146,92
Party of Democratic Socialism,2002,0.2457786116322701,Left-wing,533,92
The Left,2009,0.4190140845070422,Left-wing,284,92
The Left,2017,0.4298642533936652,Left-wing,221,92
Alternative for Germany,2013,0.3991935483870967,Right-wing,248,92
Free Democratic Party,2017,0.1868512110726643,Right-wing,289,92
Free Democratic Party,2009,0.150375939849624,Right-wing,399,92
Christian Democratic Union-Christian Social Union,2002,0.1940298507462686,Right-wing,134,92
Alternative for Germany,2017,0.3672316384180791,Right-wing,354,92
Free Democratic Party,2013,0.2839506172839506,Right-wing,243,92
Social Democratic Party of Germany,2002,0.1626016260162601,Left-wing,246,92
Christian Democratic Union-Christian Social Union,2009,0.1935483870967742,Right-wing,93,92
Social Democratic Party of Germany,2013,0.4,Left-wing,10,92
Pirates,2013,0.2611683848797251,Other,582,92
Alliance‘90-Greens,2013,0.112540192926045,Left-wing,311,93
Free Democratic Party,2002,0.1617021276595744,Right-wing,235,93
Social Democratic Party of Germany,2009,0.152892561983471,Left-wing,242,93
The Left,2009,0.575197889182058,Left-wing,379,93
Party of Democratic Socialism,2005,0.163716814159292,Left-wing,452,93
Christian Democratic Union-Christian Social Union,2017,0.1597096188747731,Right-wing,551,93
Social Democratic Party of Germany,2002,0.1922246220302375,Left-wing,463,93
Free Democratic Party,2017,0.1666666666666666,Right-wing,294,93
Alliance‘90-Greens,2002,0.183411214953271,Left-wing,856,93
Social Democratic Party of Germany,2013,0.1393034825870646,Left-wing,603,93
Alternative for Germany,2017,0.4811594202898551,Right-wing,345,93
Alliance‘90-Greens,2017,0.3393148450244698,Left-wing,613,93
Social Democratic Party of Germany,2005,0.1209677419354838,Left-wing,124,93
Party of Democratic Socialism,2002,0.4142011834319526,Left-wing,338,93
Alliance‘90-Greens,2009,0.3464912280701754,Left-wing,228,93
Christian Democratic Union-Christian Social Union,2013,0.1517241379310344,Right-wing,290,93
Christian Democratic Union-Christian Social Union,2005,0.2229729729729729,Right-wing,148,93
Social Democratic Party of Germany,2017,0.2111111111111111,Left-wing,360,93
The Left,2017,0.2276422764227642,Left-wing,369,93
The Left,2013,0.3375959079283887,Left-wing,391,93
Christian Democratic Union-Christian Social Union,2009,0.2506527415143603,Right-wing,383,93
Free Democratic Party,2009,0.1517857142857142,Right-wing,224,93
Alternative for Germany,2013,0.1619047619047619,Right-wing,210,93
Christian Democratic Union-Christian Social Union,2002,0.136,Right-wing,125,93
Alliance‘90-Greens,2005,0.2239583333333333,Left-wing,192,93
Free Democratic Party,2005,0.2903225806451613,Right-wing,93,93
Free Democratic Party,2013,0.25,Right-wing,8,93
Pirates,2013,0.3271276595744681,Other,752,93
Party of Democratic Socialism,2002,0.2311688311688311,Left-wing,385,94
Free Democratic Party,2009,0.2537037037037037,Right-wing,540,94
Party of Democratic Socialism,2005,0.2625,Left-wing,240,94
The Left,2017,0.4935483870967742,Left-wing,310,94
Social Democratic Party of Germany,2005,0.2676056338028169,Left-wing,142,94
Alliance‘90-Greens,2013,0.238341968911917,Left-wing,386,94
Free Democratic Party,2005,0.3508771929824561,Right-wing,399,94
Alliance‘90-Greens,2002,0.1823361823361823,Left-wing,351,94
Free Democratic Party,2002,0.1804123711340206,Right-wing,388,94
Christian Democratic Union-Christian Social Union,2013,0.2354430379746835,Right-wing,395,94
Alternative for Germany,2017,0.5392670157068062,Right-wing,191,94
The Left,2013,0.3584415584415584,Left-wing,385,94
Christian Democratic Union-Christian Social Union,2005,0.3087248322147651,Right-wing,298,94
Free Democratic Party,2013,0.2534992223950233,Right-wing,643,94
Social Democratic Party of Germany,2013,0.1894150417827298,Left-wing,359,94
Christian Democratic Union-Christian Social Union,2009,0.3110047846889952,Right-wing,418,94
The Left,2009,0.4380952380952381,Left-wing,105,94
Christian Democratic Union-Christian Social Union,2002,0.2207207207207207,Right-wing,222,94
Alliance‘90-Greens,2017,0.3227272727272727,Left-wing,220,94
Social Democratic Party of Germany,2002,0.2344013490725126,Left-wing,593,94
Social Democratic Party of Germany,2009,0.2912621359223301,Left-wing,206,94
Social Democratic Party of Germany,2017,0.3162393162393162,Left-wing,117,94
Christian Democratic Union-Christian Social Union,2017,0.2777777777777778,Right-wing,90,94
Alliance‘90-Greens,2009,0.2475247524752475,Left-wing,303,94
Alternative for Germany,2013,0.3648648648648648,Right-wing,222,94
Free Democratic Party,2017,0.231060606060606,Right-wing,264,94
Alliance‘90-Greens,2005,0.2857142857142857,Left-wing,7,94
Pirates,2013,0.2350515463917525,Other,2910,94
Christian Democratic Union-Christian Social Union,2002,0.2473684210526315,Right-wing,380,95
Free Democratic Party,2013,0.3975903614457831,Right-wing,249,95
Party of Democratic Socialism,2005,0.2619047619047619,Left-wing,336,95
Alliance‘90-Greens,2002,0.2762430939226519,Left-wing,543,95
Christian Democratic Union-Christian Social Union,2017,0.2096774193548387,Right-wing,558,95
Party of Democratic Socialism,2002,0.3444108761329305,Left-wing,331,95
